Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
972,55,3,1,3,1028,10232,13
73,71,4,87,4,1030,9496,92
74,1522,5,77,5,1040,9397,113
987,4,6,6,6,1042,7769,194
107,3,1,151,1,1043,624,78
136,53,2,39,2,1044,7385,98
1850,54,4,440,4,1045,423,2
1851,66,5,84,5,1054,2905,83
1852,1132,159,85,7,1061,6983,1506
2482,5797,162,58,9,1062,1986,1573
1847,10296,167,52,10,1063,581,1479
148,10297,392,117,11,1065,7993,89
71,5,7,70,13,1066,966,34
6,4,179,76,15,4,3829,1563
73,3,184,1191,16,6,6526,1475
2484,2,191,55,19,9,7301,1354
1909,1,219,5485,21,14,3616,1422
1910,4225,223,80,23,52,3296,1358
1850,4226,390,60,92,56,2630,1537
119,8,405,119,39,67,7567,1385
120,6,879,2,40,69,7895,1381
46,5,949,1,124,79,268,671
121,3,955,3766,125,87,4635,669
689,2,958,4955,126,97,4245,402
1411,17,2,3770,2,106,9148,97
122,18,3,5624,3,113,3448,76
1,21,4,129,4,123,7005,5
73,22,158,4,6,131,7029,1428
90,23,247,90,50,154,6293,1492
91,24,254,80,76,170,6194,865
92,25,161,9,8,178,4566,1495
93,29,166,11,9,202,1889,1401
94,30,262,148,56,222,2579,1488
74,31,393,42,10,240,4182,11
95,32,270,82,84,260,3816,1496
2,35,171,437,11,261,3626,1493
125,36,281,87,40,325,298,1473
96,38,288,12,57,399,1029,1465
97,39,291,88,58,400,3780,1469
126,44,296,61,59,401,1217,1472
964,45,300,49,60,494,2622,1484
98,48,313,51,61,497,3044,1476
100,70,320,114,41,498,4790,1463
75,9131,324,67,62,1509,2237,1477
965,8,174,79,13,1513,626,1437
102,7,333,1194,63,1870,3323,1466
76,6,335,52,64,4767,4098,1482
4288,5,342,83,65,4771,93,1475
103,4,350,63,66,4780,573,1467
104,3,355,1,67,4786,4692,1468
4,2,966,3,126,4793,483,1420
967,1,360,5,42,4794,1710,1446
981,50,894,1193,68,4795,5531,1448
982,51,368,2,69,4796,66,1479
162,52,372,1,43,4797,3056,1478
127,54,883,86,44,4800,736,1426
5,5984,377,76,70,4801,835,1480
983,5988,379,5,71,4815,2463,1470
87,5989,178,15,14,4819,8918,1485
6,10,183,152,15,4821,9608,1397
128,9,186,38,16,4822,2847,1396
7,8,190,78,18,4823,3213,1276
8,7,222,441,22,4824,10655,1280
9,6,389,83,91,4825,7327,1459
4289,5,404,8,38,6153,8058,1307
10,4,878,84,39,6155,3249,1303
88,3,974,57,127,9599,8246,579
129,2,899,53,72,9600,9651,1063
968,1,978,55,128,9601,3985,583
130,1,981,118,129,9602,2239,664
131,28,1,71,1,9604,9266,79
5177,44,2,75,2,9605,6403,100
72,49,3,1190,3,25,3706,181
962,50,1,56,1,26,2931,21
89,5987,2,5484,2,36,6616,102
90,5988,156,79,4,45,6936,1525
91,11,159,3716,6,52,6655,1592
92,10,164,83,7,69,7513,1498
123,9,873,59,35,90,7602,1084
93,8,181,71,13,98,1628,1494
73,7,216,91,18,106,8083,1441
94,6,387,228,89,117,8773,1556
1,5,402,38,36,135,2012,1404
2,4,876,2,37,136,2378,1400
95,3,1,7,1,173,6492,81
96,2,155,8,3,179,2414,1504
963,27,158,19,5,184,7411,1571
97,43,163,129,6,203,8816,1477
98,48,396,131,7,207,3150,87
99,49,270,147,82,223,8431,1163
156,50,168,1,8,242,5568,1569
74,52,3,1114,9,267,2871,32
100,769,171,132,10,268,2096,1513
964,8435,357,3,39,294,6101,1522
101,13,175,114,11,298,9405,1561
75,12,180,2,12,327,6594,1473
76,11,183,11,13,366,2578,1472
965,10,187,14,15,458,596,1352
102,9,215,20,17,460,6455,1420
103,8,219,33,19,462,384,1356
3,7,401,73,35,503,750,1383
966,6,417,446,98,505,8192,932
147,5,154,52,2,564,5783,1423
7,4,243,58,46,565,7188,1487
87,3,102,60,3,568,1522,10
128,2,989,123,126,1022,224,993
967,1,250,76,72,1023,6803,860
968,2,157,70,4,1024,3940,1490
969,52,412,5479,74,1026,4153,173
149,61,258,74,52,1028,4473,1483
151,768,397,54,6,1042,5139,6
152,1512,266,3390,80,1046,8140,1491
70,1516,167,3391,7,1247,1802,1488
6,1517,277,2,36,2717,2468,1468
123,14,284,3,53,2837,4220,1460
94,13,287,2097,54,3352,4540,1464
95,12,292,1,55,3747,4190,1467
124,11,296,53,56,4087,6071,1479
96,10,309,93,57,4088,5705,1471
97,9,316,426,37,4089,1737,1458
98,8,320,72,58,4090,672,1472
73,7,2,40,8,4091,4933,49
99,6,170,56,9,4092,348,1432
100,5,326,94,83,4093,1982,1041
74,4,329,74,59,4111,1316,1461
101,3,331,2,60,4112,2472,1477
102,2,338,10,61,4113,1613,1470
5226,1,346,1,62,4114,590,1462
93,1,351,40,63,6515,366,1463
94,50,962,479,122,9596,7808,1415
95,51,356,45,38,9597,4480,1441
96,5984,890,30,64,79,5211,1443
97,5985,364,46,65,84,402,1474
98,5986,368,19,39,112,5399,1473
99,5987,879,91,40,130,6804,1421
73,5988,373,93,66,151,1138,1475
4285,5989,375,156,67,197,608,1465
100,11,174,109,10,221,6419,1480
101,9,505,37,127,235,3556,845
1,17,179,1152,11,239,859,1392
3,15,182,94,12,255,84,1391
127,14,186,41,14,284,4089,1271
963,13,214,76,16,287,7393,1339
158,11,218,21,18,319,4755,1275
1,10,385,2,87,345,7055,1454
2,9,400,16,34,357,7214,1302
3,8,874,18,35,360,5961,1298
5,6,970,43,123,389,5569,574
125,5,410,44,94,390,2838,651
964,3,895,17,68,446,6196,1058
1,2,142,15,1,453,3445,779
2,1,416,519,97,488,7442,851
3,1,974,5,124,498,4114,578
4,2,977,70,125,554,4845,659
66,48,999,6,128,591,36,320
67,5787,25,21,6,618,5033,709
5340,5788,302,131,41,624,6438,287
1,5789,308,133,42,660,772,131
2,17,310,196,43,1249,974,267
3,16,89,149,44,1250,6053,64
4,15,316,3,45,1251,3190,153
65,14,92,1112,46,1252,493,45
66,13,326,134,47,1253,282,95
5340,12,256,1,1,1254,3723,1433
5341,4,1653,19,215,1346,4389,2427
5342,3,8,38,3,1527,6689,27
1,7528,551,81,4,1543,876,1417
2,7529,112,3687,78,1544,2384,68
1,7533,1535,5548,216,1545,5359,2389
63,18,25,3684,9,1546,1963,31
64,17,360,1,48,1547,21,181
78,16,67,110,17,1548,1405,167
4462,15,366,112,49,1549,4261,259
5803,14,720,175,33,1550,6007,125
5804,13,1585,128,218,1551,1020,2398
127,12,3404,18,219,1552,1843,1846
5805,11,558,1133,40,1553,4540,1146
5806,10,564,113,41,3523,5315,1302
5807,9,566,22,42,4173,1310,1166
964,8,345,95,43,4174,1994,1497
1,7,572,2,44,4870,644,1280
2,6,348,3,45,4871,1815,1388
84,5,582,1,46,4872,562,1338
100,4,259,2,1,7582,797,1500
32,5,360,4,49,8461,1954,1493
33,6,295,16,3,9590,5281,16
76,7,379,1245,33,9592,279,1478
2463,8,411,1,54,9593,1054,1481
44,9,418,134,34,9594,2951,1468
2464,10,428,114,80,22,3617,1051
2465,11,453,1,60,40,5130,1473
2466,12,591,3764,223,43,2794,1444
104,13,276,47,7,48,7027,1490
1,14,597,1308,244,62,1467,461
85,15,105,62,771,90,692,90
105,16,603,197,245,126,4697,460
106,17,607,57,124,140,4643,855
60,18,612,5625,246,161,1492,794
107,19,616,339,47,162,1294,1252
1065,20,323,337,16,169,6840,1266
675,21,622,367,48,197,754,1174
1397,23,499,52,87,198,1909,920
114,24,626,2,247,215,21,825
30,25,630,51,248,228,3179,871
31,26,505,6,89,233,7534,914
32,27,634,31,5833,256,1502,604
77,28,517,124,92,320,226,1273
4229,29,638,12,249,350,7310,589
4230,30,58,1,1321,395,1272,357
43,32,643,58,250,438,7048,750
4231,33,647,336,251,439,1779,685
4232,37,652,177,252,441,5363,555
4233,38,656,55,253,554,2950,872
4234,41,661,126,254,604,5901,993
4235,42,663,39,255,605,3008,541
4236,43,668,40,256,620,2600,873
4237,44,671,41,257,662,5284,55
105,45,674,135,258,663,4005,54
516,243,678,27,259,676,4582,446
85,242,681,115,260,680,4671,53
4256,120,687,2,261,709,2903,424
4148,20,86,429,42,714,2368,3
4150,19,5,108,68,742,3689,630
29,18,2740,3827,1,768,2541,94
30,17,757,121,159,784,482,2271
31,16,255,1,108,798,1309,164
78,15,101,1781,160,799,84,1711
2461,14,554,7342,48,828,3191,7
4257,13,109,1353,2,924,2994,1484
4224,12,1532,1768,76,1042,39,1
1431,11,10,34,214,1089,6607,2322
4258,10,120,38,3,1099,3303,2
4259,9,1410,1,32,1323,5127,22
1,8,127,3,218,1338,3091,2471
127,7,130,23,49,3271,2885,30
125,6,135,31,50,3272,979,26
2,5,139,36,51,3273,2111,23
3,4,145,8717,52,3274,675,11
4,3,152,5969,78,3275,5131,57
5,2,159,4419,53,3277,2572,19
6,1,163,1784,33,4831,1705,32
123,4,155,117,54,4833,3304,18
7,5,169,20,4,5668,666,1539
8,6,174,39,79,5670,2966,449
9,7,181,118,56,6665,2297,13
10,8,189,5565,57,9588,4894,20
11,9,194,5556,58,2,6119,28
121,10,199,5561,59,5,3275,27
12,11,733,5558,34,10,1014,49
13,12,207,5557,60,14,2044,47
1402,13,211,5559,61,17,857,16
17,14,332,5560,35,30,4091,17
2664,15,216,5538,222,38,2459,56
19,16,218,428,62,48,2910,15
22,17,17,13,63,52,123,25
2669,18,22,1804,6,63,2801,10
2671,19,25,4188,7,75,5047,98
1330,20,29,7088,8,83,4071,99
2673,21,57,2638,10,93,2656,219
2675,22,61,66,12,102,5448,151
2677,23,228,4,14,109,765,215
4397,24,1573,24,83,119,832,36
4398,25,243,2,232,127,1424,2464
4399,26,717,1,30,150,5382,188
4400,27,371,3,31,153,1789,192
128,28,738,150,247,167,7832,629
672,29,258,3665,64,174,3460,432
3791,30,3403,4143,91,180,8180,227
3792,31,1629,3919,161,198,8667,1781
3793,32,3404,4880,162,236,9263,1641
3794,33,93,236,163,257,1347,81
3795,35,308,7240,271,284,9665,1495
3796,36,84,5631,42,396,3633,126
3797,43,318,3652,43,397,9433,18
3798,44,3406,5920,44,398,1920,68
3799,45,2735,3884,272,402,3566,1747
3800,46,752,41,158,494,3505,2365
3801,48,709,3798,107,495,6711,70
3802,49,17,63,28,680,351,414
3803,1506,712,38,6,696,2557,4
3804,2916,2742,56,30,4759,1026,98
3805,9762,1590,3802,274,4763,4245,1895
3807,21,1604,53,172,4768,379,2442
3808,20,1624,3915,173,4769,1407,2319
3809,19,3407,8,161,4770,1022,1735
3810,18,859,6197,38,4771,57,1286
3811,17,640,6104,40,4773,7214,1481
3812,16,643,4158,42,4774,10011,1372
3813,15,877,54,43,4775,2338,1322
3814,14,655,3801,46,4779,9349,1477
3815,13,311,3745,1801,4780,6815,3
3816,12,53,4164,2089,4781,3411,20
4135,11,21,3792,2091,4782,653,1463
1395,10,39,11,68,4790,8700,179
1396,9,51,4157,69,4791,2392,567
1397,8,663,3796,70,4792,3429,145
4136,7,564,3817,71,4813,6695,142
4137,6,674,4258,72,4814,6137,148
4138,5,681,14,1538,4815,9397,4
3817,4,684,6,73,9366,786,134
126,3,689,9,1615,9487,7211,27
4140,2,693,3841,90,9586,1930,261
4141,1,706,3891,74,5,9332,1485
4142,47,713,3839,1,14,6403,1482
516,56,717,2534,30,45,10152,1462
3446,1119,399,2538,47,53,9482,1454
3818,22,723,3747,48,111,535,1458
3820,21,726,1684,49,129,2269,1461
1,20,728,145,50,132,4408,1473
2,19,734,143,51,139,4444,1465
3,18,1824,144,31,150,3998,1452
4,17,735,148,52,177,3837,1466
5,16,748,5753,2,201,8535,55
124,15,753,4208,77,220,8857,1035
6,14,1825,3818,53,230,7175,1455
7,13,761,1699,54,288,3412,1471
8,12,765,4,78,359,5208,1446
9,11,1826,149,217,455,7539,1436
10,10,770,3934,55,4887,6562,1464
122,9,772,1,57,4888,7232,1457
11,8,571,3,32,4889,10221,1435
4143,7,1827,2,218,4890,30,1429
12,6,892,5738,59,4891,3732,1468
13,5,898,269,33,5043,3934,1467
121,4,902,7,133,5045,1860,1249
15,3,773,102,60,5046,2894,1469
16,2,576,2,61,5047,6083,1459
3351,1,907,17,4,5048,4213,1474
1403,1,911,467,222,5049,2244,1432
1404,1498,579,99,241,5050,3194,445
4145,1499,89,30,242,5051,6519,444
4152,1504,583,277,121,5052,7264,839
1405,1505,611,4,79,5053,5360,1089
1406,1506,615,271,5,5054,8877,1386
1407,1507,1828,101,243,6980,2572,778
1408,22,618,100,44,6981,7399,1236
1409,21,917,1,6,6982,7383,1385
1411,20,782,3966,80,6983,6379,159
1412,19,1829,4155,8,6984,7320,1265
1413,18,789,267,10,6985,766,1333
21,16,794,2278,12,6986,8610,1269
1420,15,57,9,134,6987,534,442
1065,14,301,127,13,6988,8014,1250
31,13,509,339,45,6989,2530,1158
4163,12,15,103,81,6990,5740,1448
3897,11,69,5168,223,6991,7540,1434
4402,10,11,6,82,6992,5523,846
4165,9,7,10,84,6993,7128,904
4168,8,76,3,211,6994,320,1
4178,6,91,1,39,6995,1413,5
1433,4,1529,2,45,6996,2713,3
4127,3,110,7027,199,6997,8354,406
1,2,1400,112,73,6999,7084,2028
2,1,117,123,74,7000,1498,20
3,2,120,184,105,7002,2193,2473
126,3,125,127,212,7453,1595,28
4,4,129,114,29,9583,1850,24
4301,5,135,4,215,9584,2076,21
125,6,142,3,46,3,1520,9
5,7,149,212,47,8,1553,55
6,8,153,179,48,15,2724,17
7,10,165,208,49,28,1485,30
124,11,3,180,75,36,4369,16
8,12,162,207,50,46,5377,1537
9,13,164,2,30,50,5675,56
123,14,1260,3712,51,61,2130,27
1397,15,171,2,1,73,5789,11
1398,16,179,34,2,81,141,46
1399,17,184,4,52,91,2441,18
10,18,795,6,53,100,4341,26
4142,19,189,7,216,107,60,25
11,20,723,3,54,117,3490,73
12,21,1261,1,55,125,620,47
122,22,197,1276,56,148,2622,45
1400,23,201,4450,115,151,1415,53
1401,24,712,1,31,164,6338,14
13,25,322,3322,57,165,5414,15
14,26,206,1346,217,172,5293,67
15,29,208,1364,58,196,4748,54
3350,33,7,47,32,234,6394,13
2,34,1263,2700,33,255,3591,23
3,37,750,2704,219,355,8104,8
126,38,47,2692,59,394,2462,50
4,51,353,122,60,395,201,329
5,52,218,82,3,491,7884,149
6,53,1265,258,221,492,3641,324
125,56,1560,2648,106,619,1493,34
7,532,1563,4,9,1501,1320,48
8,6935,758,3,44,1503,7344,2460
124,1,763,1,80,1505,11,2466
1396,2,766,3385,222,1507,1093,327
1397,3,233,387,226,1864,1239,341
1398,4,99,1,229,4761,1645,916
9,5,102,181,108,4764,2951,186
4141,6,747,2028,110,4765,2408,162
10,7,1646,3919,111,4768,1969,2324
11,8,1522,66,27,4771,190,2219
123,9,275,3902,28,4773,5322,1517
1400,10,314,934,29,4774,9024,1507
12,11,241,14,38,4777,1063,1536
14,26,256,702,44,4778,1131,1532
3349,27,282,65,45,4780,1883,1509
19,32,285,34,46,4787,4685,1513
4154,33,290,16,47,4788,3004,1516
1,9116,294,1,48,4789,6264,1528
128,84,307,48,49,4790,5856,1520
2,1,318,3853,50,4791,2159,1521
127,2,324,17,72,4792,3353,1540
3,3,327,8,75,4794,6231,1090
4,4,329,2,51,4795,2228,1510
126,10,335,4638,52,6154,1465,1526
6,25,336,1,76,8709,3179,1501
125,27,344,5,53,59,2975,1519
1395,28,349,3,54,86,8044,1511
1397,5999,354,6,55,283,3397,1512
8,7496,888,11,30,415,6897,1490
4140,7501,362,3836,56,422,5512,1492
10,1,366,52,57,544,1253,1523
124,2,371,768,31,1602,1321,1522
1398,3,373,1,58,1618,2073,1524
1399,9,1062,32,59,1619,4875,1514
11,24,264,82,33,1695,3194,391
12,26,107,67,27,1697,6454,36
13,30,146,18,28,1698,6046,26
18,31,73,2,37,1730,3490,55
4826,34,88,785,43,1798,3624,51
1421,8439,114,167,44,1835,617,28
4827,1,117,4,45,1837,4513,32
28,2,122,8,46,1839,1129,35
2162,25,126,1,47,1862,4858,47
4158,26,139,5,48,1863,4938,39
1422,26,150,3,49,1864,421,40
129,1,159,1,71,1865,1360,59
1,5,161,2,50,1878,3124,29
128,4,168,4,51,1880,670,45
2,3,176,5,52,1881,2751,38
3,2,181,2,53,1882,4010,30
4,1,720,1,54,4173,1728,31
127,5,194,2,55,4179,6147,11
5,20,198,3,56,4183,2822,42
6,22,1259,1,30,4270,2081,41
126,23,203,6,130,5337,2495,177
1394,5,205,196,57,8369,1091,43
1395,4,4,190,58,8370,287,33
1396,3,12,2,1,9548,4228,48
7,4,222,181,3,9549,4248,41
4139,21,96,5,79,9554,189,580
8,22,103,4,212,9558,647,12
9,7,142,1,213,9559,2982,22
125,6,182,4,26,9561,5346,39
1397,5,194,1,214,9564,1042,7
1398,4,705,3,27,9567,2207,59
10,3,69,1,28,9568,5654,7
12,2,84,1,29,9569,3176,3
17,1,110,2,30,9570,930,20
1420,3,113,2,36,9571,533,16
4827,20,118,2,42,9572,5954,13
4828,21,122,1,43,9573,158,1
4829,22,146,1,44,9574,4856,8
4830,6926,155,1,45,9575,2083,19
4831,8,157,3,46,9576,565,3
129,7,164,1,48,9577,6112,10
1,6,172,14,49,9578,3654,18
2,5,177,3858,50,9579,10210,17
3,4,716,1547,51,9580,3098,37
128,3,190,1517,52,9,8339,6
4,2,199,5069,53,20,7193,5
5,1,201,5058,54,28,8257,15
127,2,1256,3533,55,75,3704,47
1393,19,331,5067,56,76,5996,28
1394,20,5,3559,57,95,999,42
1395,325,8,5047,72,102,9980,635
6,2845,12,2293,74,132,9780,88
4138,2846,44,5209,112,185,6411,89
7,2847,211,5070,218,186,4539,209
8,2848,1258,1897,117,211,853,205
126,2849,128,3437,1,247,5163,26
1396,2850,163,16,2,267,6525,40
1397,2851,788,3845,4,309,9759,65
9,2852,1393,5059,8,348,2124,2481
10,2854,1253,3561,77,378,89,38
11,2855,1254,5066,219,435,1282,45
4141,2856,3,5017,1,477,644,1
4143,2857,7,3816,3,536,6969,121
16,2859,35,3729,5,1652,8184,53
1,2874,39,17,7,1746,3413,117
2,2876,221,98,23,1747,5158,90
129,2877,695,464,24,1748,6850,94
3,9,3407,383,16,1749,1491,676
4,8,4,74,2,1750,4288,120
1392,7,32,3701,4,1751,2008,52
1394,6,36,124,6,1752,6072,116
5,5,39,750,7,1753,1403,135
4137,4,218,79,22,6260,497,89
6,2,692,1530,23,6261,5385,93
127,1,3413,13,16,6262,307,687
1395,1,3414,65,17,6263,1560,1189
1396,16,3415,14,18,6264,2380,754
8,17,28,45,2,6265,5182,68
10,18,32,95,4,6266,3501,4
3345,19,4,80,2,6267,6761,64
4834,7,186,31,18,6268,6353,37
4835,17,660,58,19,6271,5292,41
4836,18,241,55,25,6272,1102,36
1,5996,22,12,27,6613,6442,231
2,12,25,86,29,6614,7294,122
3,11,259,15,30,6615,3797,72
129,10,293,2,31,6616,5095,14
4,9,299,2,61,6617,3928,235
4136,7,45,3,32,6618,3152,92
5,6,134,1,135,6619,8578,262
6,5,3411,56,5317,6620,6041,2128
128,4,114,11,7769,6621,3644,376
1394,3,197,1,7772,6622,490,623
8,1,3412,10,4661,6623,7079,1431
9,14,3413,2,78,6624,1010,1616
14,15,3414,1525,136,6625,4553,610
17,17,3415,78,6310,9296,3236,609
4836,13,818,9,137,5,2261,248
2210,12,3414,1499,219,9,7258,1932
4837,11,2,151,281,12,1846,678
3975,10,88,12,1,25,3718,113
4838,9,38,1,2,33,6133,390
1,8,44,1497,6,43,8168,30
2,7,49,8,7,47,6975,90
130,6,471,41,283,58,7613,2
3,5,597,8,9,60,2159,48
4,4,603,5,284,70,8043,505
129,3,606,7,285,78,5146,506
8,2,609,9,286,88,2298,507
13,1,54,3,1730,97,941,74
4838,13,90,1,3373,104,7876,57
4839,14,372,2,3661,114,5224,490
4840,15,8,6,1641,122,989,65
1,16,82,4203,1643,145,7972,503
131,14,378,4153,1,161,5435,71
1389,13,100,4003,1644,169,1148,73
1390,12,112,5726,34,193,260,57
1391,11,150,205,1645,213,8660,188
2,10,28,5944,1834,231,8910,50
4134,9,36,1778,3187,251,859,184
3,8,42,1,1662,252,4572,82
4,7,31,1188,1652,253,6984,28
130,6,1721,154,4,352,6778,83
1392,5,469,15,5,392,4259,23
1393,4,1722,3827,6,488,237,52
5,2,1723,5820,228,4758,6107,560
7,1,1724,4164,65,4762,6659,161
3342,12,1725,2,8,4770,6184,559
12,13,1726,1447,66,4771,1317,668
4147,14,1727,1534,67,4775,2292,806
4841,18,1728,26,68,4777,2705,674
4842,19,360,1240,69,4784,6076,395
4843,15,4,1676,70,4785,2707,532
4844,14,362,1526,71,4786,1580,396
4845,13,8,2,72,4787,471,150
4846,12,2,1,138,4788,858,29
132,11,98,87,1640,4789,975,13
1388,10,6,1421,33,4791,4022,576
1389,9,102,2687,143,4792,4759,21
1390,8,107,229,72,6144,1390,126
1,7,112,79,399,6145,2897,440
4133,6,118,688,8957,6146,3076,413
2,5,126,1,3,6147,1721,475
3,4,132,10,4,6148,3923,420
131,3,137,12,5,6149,3779,480
1391,2,142,11,281,6150,3759,388
1392,1,145,142,73,6151,415,341
4,11,149,3,63,8645,1457,243
6,12,154,8,274,8646,3872,281
11,13,157,1506,74,9,5907,205
4146,14,82,1,75,28,4714,178
1414,483,4,50,7319,40,5352,13
21,484,52,1266,53,48,8781,8
3551,485,25,1650,2729,70,5412,19
4846,486,13,1511,736,79,3540,18
4847,487,16,122,738,106,4164,25
4132,488,33,1500,382,107,1125,43
1,9184,35,2,665,124,910,65
2,16,37,1507,1,134,283,20
132,15,39,171,2,145,3060,18
1390,14,42,257,3,172,5970,44
1391,13,86,170,4,196,7185,67
3,12,78,10,5,215,17,55
5,11,68,213,6,232,457,87
3340,10,62,197,7,257,8666,6
10,9,57,142,8,283,1009,11
4839,8,43,179,9,2065,2183,21
4840,7,34,32,10,5703,2371,69
4843,6,31,7,11,6975,8678,131
4844,4,5,5411,12,6976,697,53
133,3,175,4490,58,6977,6808,2
1390,2,368,173,15,6978,7264,22
2,1,44,1623,2738,6979,7368,52
4,1,177,1290,2686,6980,105,108
9,10,178,194,17,6981,2067,110
4855,11,179,174,2754,6982,1088,4
4243,13,180,175,2761,6983,2295,200
134,6321,181,5,2790,6984,8420,163
1389,17,540,174,2767,6985,1271,1230
1,16,1136,28,2771,6986,2234,343
3,15,1141,198,2775,6987,9295,945
133,14,1144,200,155,6988,835,1002
1396,13,1150,201,156,6998,8211,344
132,12,83,193,188,9460,5292,197
131,11,196,19,157,9524,317,171
130,10,199,175,2943,9530,506,16
128,9,12,6,6654,9531,5065,12
125,8,101,12,379,9532,5677,33
124,7,36,1296,612,9533,5476,117
123,6,19,14,49,9534,6093,120
122,4,17,23,50,9535,8582,200
7,3,8,25,51,9536,4009,15
117,2,20,24,53,9537,2613,14
116,11,9,228,71,9538,3578,1461
113,12,3,1,73,9539,3344,6
109,18,25,191,3346,9540,3118,29
8,17,39,4,283,9541,4200,47
13,16,42,2,2870,9542,6598,48
17,15,46,3,381,9543,3939,58
4855,14,48,23,382,9544,5441,39
22,13,50,12,383,15,7856,49
23,12,52,30,384,57,9336,50
2,10,54,1231,385,82,3011,61
4134,9,56,2890,386,87,7052,41
7,8,170,9172,387,113,564,99
4855,7,57,5401,388,116,4028,70
1413,6,59,9168,389,126,7737,52
4835,5,61,2763,390,137,795,83
4149,4,62,2822,392,172,965,53
4827,3,63,34,393,219,4232,73
4856,2,65,2844,394,265,9293,64
2,1,68,15,395,279,7598,71
2014,8,70,2847,396,283,8877,62
1388,9,74,13,398,415,624,65
4131,10,76,39,399,579,387,55
1390,11,81,3111,400,622,1613,56
1391,19,83,43,401,997,2356,60
1392,18,88,42,402,999,7282,67
1393,17,93,41,403,2708,2449,72
1394,16,98,5,404,2710,1326,28
1396,15,107,7,405,2712,532,54
1397,14,84,1,406,2713,3926,183
1399,13,41,2,407,2714,9690,76
132,12,44,8,74,3637,4388,191
10,11,47,21,6665,4823,6035,116
1424,10,92,17,54,4826,9007,212
3335,9,97,16,55,4827,1061,211
5,8,102,3,75,4828,1600,210
4140,7,108,4,76,4829,3484,11
4356,6,112,6,77,4830,9740,277
2010,5,116,10,408,4831,2680,185
2011,4,119,19,79,4832,1975,219
2012,3,122,50,80,4833,2537,1
2013,2,123,124,81,5789,7202,23
2014,1,128,33,193,5790,101,59
2015,7,133,11,311,5792,2987,24
2016,8,49,137,409,5793,3348,68
4862,9,51,40,411,5870,3494,90
1386,13,53,41,664,7275,5848,45
4129,14,55,140,663,7276,3078,43
1392,20,58,36,662,9501,8655,69
134,19,70,141,661,9506,2190,92
7,18,62,44,660,9511,5435,80
8,17,52,186,659,9514,5872,112
4144,16,46,38,658,9515,3043,31
1415,15,41,187,657,9516,4616,36
4874,14,27,136,656,9517,1577,46
4875,13,24,42,655,9519,8057,105
4876,12,18,39,654,9520,5581,94
1422,11,149,165,562,9521,1971,550
1256,10,5,139,653,9522,5664,104
2507,9,11,43,652,10,1658,78
463,8,17,35,1,15,115,128
1,7,31,5725,650,20,1441,4
4685,6,38,138,443,25,5489,32
2648,5,334,12,6668,34,1956,233
1310,4,341,164,6669,41,2840,153
3911,3,77,37,82,51,2711,164
1311,2,80,9,87,58,1591,266
1314,1,82,188,57,79,5861,180
1289,6,87,200,58,87,6824,213
2655,7,147,113,59,103,2823,580
