Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM strict
232,256,248,494,224,194,887,31
231,170,1,47,221,196,287,22
269,115,363,139,219,207,59,202
268,99,561,314,307,221,149,840
267,249,364,303,304,235,371,168
230,348,359,51,302,251,860,25
223,320,14,56,300,255,3,43
3,274,232,48,298,295,364,17
241,271,347,274,191,321,211,26
414,228,342,235,978,357,876,317
272,227,412,575,28,358,365,968
331,153,625,458,242,446,617,4
197,143,321,103,231,452,169,8
235,5,317,58,195,533,925,5
232,4,315,1678,105,616,829,1
328,11,655,210,130,833,1331,2
270,54,407,903,65,870,80,971
269,109,402,904,106,875,1207,1028
268,118,662,217,258,876,374,3
191,193,366,199,86,877,866,990
302,195,368,440,89,908,132,160
609,769,371,689,90,910,1023,940
610,321,372,306,376,912,285,977
611,258,38,141,22,913,843,662
576,234,629,196,209,1020,1084,656
229,233,631,163,211,1026,506,390
228,232,634,102,213,1031,94,391
227,231,636,117,216,1032,490,393
226,229,666,1180,219,1056,680,658
225,228,639,1872,221,1111,375,439
190,227,4,1857,222,1132,326,713
189,226,158,1863,223,1305,342,595
34,190,640,1873,229,1490,71,466
224,189,74,1856,246,1546,653,660
278,188,31,1866,250,1547,289,508
218,185,643,542,3,1752,580,584
1,180,63,273,143,1753,1101,781
2,37,12,647,126,1877,320,942
235,2,572,646,28,1878,444,117
234,1,590,2,30,1879,136,1038
232,1,615,1,104,1880,1078,235
277,239,107,3,109,1888,1363,665
1,240,643,982,111,1889,1277,529
236,245,647,730,260,1,92,501
235,377,195,714,101,4,736,6
233,379,474,887,1102,5,306,937
36,385,341,48,71,6,1352,82
276,966,464,67,69,11,379,961
216,969,345,743,120,16,1301,886
252,259,256,763,71,22,811,39
251,38,368,748,41,23,968,4
237,18,1,484,2,24,731,107
236,96,328,949,4,30,67,995
283,238,305,539,87,31,423,58
194,239,404,535,110,33,104,59
37,322,361,271,5,38,965,56
259,231,353,645,7,39,184,40
99,230,503,648,941,44,580,93
376,229,450,3,905,47,942,195
366,228,234,1,340,53,1227,8
71,2,294,984,902,55,1141,68
248,323,255,732,954,57,44,354
369,232,249,889,331,65,170,62
238,231,416,46,278,67,1216,48
237,230,2,69,25,72,243,23
228,229,362,541,27,74,287,1034
516,4,560,537,67,76,32,183
219,3,360,274,45,83,23,859
15,1,15,648,226,88,758,149
365,324,233,645,193,134,1522,44
67,233,348,4,976,202,285,24
68,232,343,981,279,234,199,36
38,231,411,729,30,243,986,7
388,230,624,886,233,253,772,298
389,5,322,49,193,296,274,987
280,4,654,66,103,355,699,23
444,2,406,538,132,357,655,17
115,1,403,534,63,400,974,990
390,325,661,270,108,418,262,1047
391,234,371,644,256,424,1043,22
387,233,39,649,88,433,1807,1009
97,232,628,985,87,451,86,141
96,231,630,733,88,453,1271,959
104,171,633,890,378,503,1057,996
95,170,635,45,24,509,11,681
326,169,665,70,214,607,984,675
321,168,638,542,217,608,940,677
320,11,5,538,219,609,1259,420
319,5,364,354,220,644,706,732
318,3,157,340,221,747,722,614
300,2,639,714,227,771,59,485
244,1,75,432,244,772,888,679
92,326,32,357,248,773,1340,527
517,235,642,579,1,794,823,603
149,234,808,472,145,814,44,709
27,233,811,468,128,872,275,744
117,232,815,7,26,904,812,743
296,7,1104,253,102,914,1800,87
236,6,431,1472,107,977,166,742
18,4,356,624,109,978,1687,709
9,3,697,66,262,979,2016,41
267,2,130,382,103,980,1942,34
3,1,940,1420,1100,981,110,156
240,327,251,1421,79,987,683,999
21,236,160,1407,78,991,1150,274
336,235,155,1422,73,1009,89,848
292,234,148,1416,67,1013,1929,333
261,233,140,616,122,1014,308,704
260,7,137,387,69,1649,2064,490
258,5,247,299,39,1772,1272,462
32,4,475,3,2,1885,774,393
11,3,1011,378,89,1886,23,33
10,2,1015,579,112,15,1430,898
9,1,26,102,3,20,318,121
253,328,109,1894,5,23,6,922
252,237,173,133,294,26,2168,847
8,236,106,135,939,27,1467,43
249,235,709,292,903,30,475,146
247,8,96,169,69,36,1087,956
246,6,713,187,13,40,809,19
245,5,624,168,17,63,503,20
244,4,369,164,21,73,1036,773
33,3,40,186,342,74,123,17
240,2,673,137,900,78,1144,1
231,1,36,184,952,87,857,84
1,329,7,41,333,99,1416,85
115,238,1127,410,280,100,28,71
113,237,15,451,23,105,995,132
110,236,135,440,25,109,1515,234
1,9,36,1999,47,131,107,31
2,7,42,411,228,133,933,107
3,6,53,372,225,138,268,101
4,5,82,1031,223,149,2049,9
5,4,134,63,45,172,633,62
6,3,74,1574,311,174,169,260
7,2,113,1570,328,183,778,147
8,1,119,1567,322,188,1045,12
128,238,48,1565,308,200,1103,995
1,186,366,1423,306,205,692,51
2,337,730,1424,304,207,456,42
3,239,928,1621,302,219,1359,222
544,185,3,1401,195,220,441,820
229,361,8,1399,974,229,858,188
6,360,353,1620,277,235,1921,5
7,359,135,347,32,330,187,63
247,358,20,577,246,363,1012,3
188,357,25,826,288,391,2167,46
25,356,779,443,235,392,1429,337
196,355,34,300,191,422,638,948
129,339,992,203,101,426,837,16
180,338,46,55,134,432,795,28
181,337,50,1724,61,447,294,15
1,336,52,635,110,453,142,400
2,335,1022,1181,254,503,2111,19
543,334,774,11,12,658,1829,22
221,333,35,256,16,660,142,951
228,332,1029,316,20,665,702,1008
5,331,994,679,32,770,564,17
6,330,739,354,90,771,2112,970
109,329,329,1,85,772,676,96
187,328,996,120,86,773,478,180
26,288,998,26,380,786,191,920
197,287,1001,7,26,792,37,957
130,286,1003,8,212,824,1731,642
181,285,1033,1158,215,831,176,636
182,284,1006,376,217,951,69,638
1,274,363,86,218,969,612,459
542,273,732,377,219,1009,1294,693
222,241,525,1371,225,1011,146,575
227,240,1007,296,279,1012,1685,446
4,239,293,881,242,1081,844,640
5,182,336,6,246,1151,416,488
108,146,1010,364,1,1152,438,564
186,17,62,822,147,1153,1956,113
27,16,328,382,130,1157,940,1042
198,1,616,400,100,1158,448,891
131,9,106,159,105,1576,1182,661
182,16,196,90,264,1577,2337,350
183,17,475,293,105,1578,1599,10
541,18,340,403,81,12,230,941
223,19,465,436,71,32,808,78
226,20,344,536,75,46,48,965
3,23,255,533,65,61,1007,890
4,24,329,725,124,83,1999,103
107,25,405,480,67,95,28,62
185,26,362,93,37,111,43,63
28,27,412,11,91,119,298,848
182,28,414,7,1,142,1653,1020
181,29,417,225,3,173,837,1022
332,30,354,474,271,209,1992,60
331,31,504,52,272,225,463,44
1,32,451,36,273,266,527,89
160,33,235,15,937,278,863,191
16,37,295,39,901,303,896,12
32,39,256,26,344,316,214,64
555,40,250,1450,898,359,1841,58
37,43,417,4,950,396,333,52
183,54,3,13,335,397,999,19
182,55,348,9,282,413,1632,179
333,109,361,14,21,417,44,863
332,158,559,14,23,426,2030,145
161,189,700,22,49,427,1253,20
15,233,361,11,230,454,530,40
33,271,16,35,405,555,563,3
554,306,349,22,197,558,547,294
36,559,344,836,972,592,254,991
201,560,410,17,275,594,666,27
134,561,623,13,34,596,1299,535
185,562,323,18,237,597,289,21
186,563,653,10,189,599,1697,994
184,605,405,1,202,600,1167,1051
183,606,404,25,99,601,1134,26
1,607,370,12,112,648,2244,1013
104,608,40,826,252,649,1951,137
253,610,627,77,92,843,550,963
182,611,629,1846,382,844,1074,1000
31,624,632,199,28,853,445,680
202,1190,634,41,210,957,427,685
135,1517,637,183,213,962,1497,681
186,1639,6,473,215,1060,328,416
187,1955,363,116,216,1061,225,736
185,362,638,50,217,1068,671,618
184,361,76,48,223,1092,30,489
103,358,33,109,244,1244,1022,683
31,340,641,4,3,1246,688,607
181,339,120,19,1419,1359,461,248
32,338,97,3,349,1373,1620,338
1,337,233,46,1621,1374,353,79
4,336,1532,1,602,1375,640,23
3,334,90,176,596,1592,373,70
299,333,21,1788,53,1613,1270,228
298,332,91,1696,55,1614,36,242
187,331,30,643,58,1615,670,58
186,330,86,38,155,1616,429,245
5,329,1172,111,1379,1617,49,304
4,299,882,604,315,1618,1249,137
1,285,1533,77,1746,1619,513,292
2,279,12,460,712,1620,1710,1
343,157,561,328,711,1705,1921,3
338,147,29,332,65,1723,2,75
337,97,74,131,1489,1724,1409,193
336,2,84,19,1354,1725,154,211
335,1,433,66,1293,1736,922,27
3,1,46,351,60,1769,1103,268
318,3,80,1397,148,1809,45,1005
6,8,105,259,149,1882,974,994
5,15,609,270,1291,2,1494,2
213,16,617,299,165,5,912,995
4,17,83,338,63,14,247,721
5,18,653,359,21,18,399,715
331,19,136,133,166,21,991,164
22,23,179,116,1396,25,2146,1003
142,24,663,267,1390,30,1408,142
47,25,540,1287,395,35,1056,132
330,26,541,77,366,38,227,8
141,27,62,38,736,39,565,25
48,28,106,82,1739,42,1732,696
346,29,149,72,334,48,158,599
341,30,110,51,945,64,438,23
340,31,8,1298,1363,67,1590,692
339,32,160,1335,557,68,40,280
137,42,1137,467,551,71,898,722
583,53,1267,53,1526,75,1796,361
372,54,1098,57,1630,78,1463,720
255,188,699,40,233,85,797,562
216,240,24,39,1744,89,1752,674
373,555,685,67,75,97,234,757
227,604,544,31,71,98,543,621
226,605,668,394,70,99,999,528
375,606,1134,145,69,103,1088,661
374,607,1135,398,486,107,920,587
252,623,1486,197,485,114,487,514
343,953,1534,500,128,131,142,788
342,1618,464,417,288,136,181,9
341,1954,616,1331,117,190,967,376
340,363,622,325,1294,203,52,790
299,362,627,336,59,205,572,795
264,359,1409,365,619,217,10,779
250,341,138,404,727,231,675,714
23,340,1410,2,726,251,128,572
1,339,1535,4,118,442,8,261
2,338,96,1,1747,481,950,513
3,337,137,5,801,529,1235,512
12,335,223,536,142,819,32,436
11,334,119,890,569,829,605,424
172,333,10,891,772,866,422,500
4,332,335,425,21,904,523,405
1,331,360,199,121,906,69,632
2,330,164,50,161,908,1224,63
535,288,795,333,162,909,486,690
3,287,1536,1221,123,1016,134,408
1,286,1138,65,46,1022,251,579
534,276,1139,498,44,1027,1044,580
174,275,131,476,790,1028,305,618
2,244,143,11,789,1107,695,282
533,158,1141,104,147,1173,357,244
175,20,484,16,9,1226,810,728
1,19,113,6,8,1227,764,552
198,18,431,15,6,1387,484,248
197,3,149,537,126,1449,295,983
347,2,546,522,1050,1450,691,332
335,2,157,1232,352,1486,668,645
264,13,82,765,939,1515,886,274
320,14,875,520,124,1749,1085,24
367,15,952,533,122,1764,24,265
47,16,45,119,289,1765,874,907
257,17,1133,123,290,1873,541,935
93,18,477,106,946,1874,125,502
18,22,134,105,120,1875,830,60
358,23,407,133,291,1876,1156,264
133,24,390,1,292,1878,962,124
132,25,709,6,293,1879,617,937
19,26,954,5,294,4,836,79
20,27,107,1678,295,7,1225,175
363,28,467,128,1056,12,499,641
21,29,955,131,115,17,375,640
201,30,958,138,1472,18,293,631
202,31,878,136,898,23,675,632
546,52,959,121,771,24,626,49
332,187,962,127,774,25,642,363
333,554,138,137,775,35,371,92
2,603,127,120,776,37,953,95
1,604,728,130,963,41,11,86
12,605,733,5,148,49,345,85
235,606,94,6,99,58,126,218
291,608,974,693,104,70,305,268
2,622,773,127,106,84,463,776
3,1404,124,130,623,88,587,829
4,1637,119,137,175,97,669,352
5,364,112,135,1082,102,287,766
6,363,104,120,1085,113,336,97
7,362,101,126,85,119,320,852
8,360,214,136,106,130,591,883
356,342,501,119,84,131,9,237
9,341,213,129,83,138,951,913
351,340,212,1,82,143,1694,744
350,339,63,856,178,151,2168,566
349,338,645,595,81,159,276,831
348,335,712,47,70,165,1076,69
10,334,717,133,100,174,467,52
346,333,83,37,76,193,1368,879
11,332,642,489,64,194,1108,140
240,331,210,97,125,196,2300,828
326,287,1286,855,36,202,474,385
322,4,776,594,262,216,1418,592
227,3,209,132,213,232,1227,384
265,2,18,488,96,250,586,987
321,1,4,290,2,254,529,461
8,1,66,11,271,260,15,1
253,6,70,12,281,283,260,958
181,21,745,5,4,293,1393,636
132,22,60,237,979,304,577,28
183,23,660,40,1047,410,203,30
130,24,83,329,421,453,1394,71
7,25,95,84,97,468,577,276
357,26,921,141,95,493,51,982
352,27,43,60,94,494,1356,158
351,28,819,1,908,545,993,981
350,29,1291,118,66,797,428,178
349,30,46,11,977,798,832,172
154,51,45,1442,900,874,1127,18
63,52,224,82,929,889,1527,51
367,155,525,618,859,890,1385,118
10,159,719,1306,559,894,1584,722
148,186,504,500,61,904,208,3
271,312,1000,1501,961,939,684,164
16,313,35,1484,94,1025,102,17
17,314,28,1494,1038,1148,1044,27
254,315,99,57,436,1395,2136,428
237,316,143,28,976,1485,1127,68
344,602,58,592,132,1584,1815,181
3,603,186,375,286,1695,273,217
8,604,29,943,59,1696,2192,216
348,605,121,632,285,1697,1687,120
324,621,175,1119,284,1698,1980,10
323,363,177,4,283,1748,1623,81
1,360,194,404,20,1806,2310,53
355,359,179,424,22,1,198,111
356,358,139,409,57,3,1977,952
82,342,141,145,53,19,1740,31
357,341,145,742,1016,33,2305,976
358,340,155,153,231,40,1439,70
354,339,12,1562,39,53,1537,61
130,338,402,1565,228,62,1413,241
129,336,766,1572,40,66,1331,712
71,335,3,1570,226,73,1713,207
128,334,1295,1555,314,76,1664,376
354,333,1144,1561,311,78,1680,739
190,332,484,1571,309,79,1409,14
334,278,539,1554,307,85,1991,742
275,277,1027,1564,305,94,1049,941
330,245,1029,574,217,96,1616,22
341,244,8,498,219,112,1339,45
271,243,903,123,782,129,896,288
329,100,1298,240,220,130,758,377
326,5,179,2,223,173,1063,743
361,4,33,7,226,188,730,356
15,8,6,1,229,193,239,280
75,9,262,3,294,197,744,229
74,12,545,4,69,216,766,469
3,13,550,208,71,219,237,741
354,14,558,202,74,229,1050,991
355,15,345,1003,198,235,724,672
81,16,347,963,76,249,1044,720
356,364,126,949,969,276,929,986
357,343,128,895,77,282,692,929
353,342,135,972,78,304,1119,230
131,341,138,3,971,311,788,339
130,340,7,207,450,316,778,238
70,339,685,418,86,361,1346,660
129,338,388,196,88,380,595,662
5,337,286,1,89,387,916,842
355,336,163,155,974,398,430,420
191,335,39,134,1043,426,761,9
335,334,44,111,449,429,1210,48
276,333,182,534,279,440,504,35
331,332,389,8,978,459,1165,47
183,331,186,16,280,513,1132,749
7,330,171,3,275,706,2242,34
342,329,555,502,277,770,582,637
321,328,784,1464,278,771,2350,214
320,326,52,1450,279,772,2235,56
272,325,786,1396,24,872,1998,683
330,246,56,1473,1005,874,187,363
327,245,1299,23,249,875,2028,38
319,244,189,19,37,897,1695,298
360,53,510,36,1006,901,1029,287
14,6,1115,37,1007,904,1984,715
378,5,190,9,184,905,2,940
41,4,82,109,186,929,134,556
433,3,86,77,242,930,362,928
431,2,326,535,187,931,321,307
4,1,1161,3,85,1013,5,324
201,7,1164,711,238,1021,63,931
5,8,791,18,230,1199,1493,41
352,99,88,18,27,1200,98,247
351,100,519,3,30,1269,36,953
370,405,1302,53,836,1342,488,917
125,406,1303,1,145,1539,93,956
64,409,885,98,953,1556,1123,964
198,338,806,23,41,1869,200,439
44,337,810,9,143,1870,216,692
182,336,325,4,43,2,500,457
362,335,1080,101,45,18,382,456
293,334,1081,26,1004,32,1846,36
86,247,704,910,50,52,1329,751
352,246,707,1056,156,61,439,327
353,245,69,1042,157,65,324,274
79,244,1,988,163,72,87,360
355,23,101,1065,57,75,1724,500
133,22,591,3,137,77,659,194
132,7,2,2,168,78,1600,89
68,6,222,1,170,84,187,770
131,5,398,1061,174,93,1502,951
193,4,127,786,177,95,41,424
336,3,788,2,244,111,792,438
264,2,598,932,251,128,1555,876
274,1,130,550,601,129,498,871
56,3,1304,301,794,172,1653,867
309,361,1305,340,68,187,266,869
257,339,1306,455,191,192,72,539
83,338,1307,335,119,196,1239,789
211,337,1085,345,122,215,335,199
28,336,884,366,905,218,55,810
369,335,888,918,125,228,533,942
363,8,1308,1116,128,234,1315,839
2,7,1309,871,185,248,656,918
358,6,767,448,385,275,50,948
357,5,43,320,383,281,747,888
356,4,1312,321,267,303,786,908
355,3,835,407,268,310,177,340
3,2,1034,10,1208,315,53,901
340,1,628,7,165,360,161,686
338,2,399,1,52,379,245,735
336,336,452,6,167,386,1408,336
148,340,1313,226,36,397,592,921
354,339,1314,475,29,425,1747,252
353,338,1315,51,1060,428,218,473
334,337,1316,1352,179,439,1897,514
161,336,236,2,178,458,335,454
154,249,549,1272,215,512,265,667
333,248,561,1349,73,705,1546,639
331,247,7,5,1210,769,16,760
330,9,684,29,34,770,1274,257
329,8,372,86,32,771,936,622
273,7,738,34,236,871,231,893
257,6,1016,24,998,873,1343,874
258,5,742,3,999,874,1063,556
259,4,1046,1287,4,896,1541,834
260,3,179,747,11,900,307,614
158,2,928,502,128,903,1664,505
272,1,192,2,358,904,49,982
233,1,503,39,941,928,341,794
200,341,1236,5,1048,929,333,598
350,339,200,1,354,930,824,333
351,338,125,210,1431,1012,826,644
77,73,832,204,937,1020,2113,275
352,10,909,1,126,1198,275,25
353,369,2,864,124,1199,1081,266
349,342,1237,413,287,1268,1821,837
135,341,1238,209,288,1341,2,530
134,340,820,203,944,1538,1289,258
66,339,1239,2,122,1555,549,906
133,338,1090,863,289,1868,257,934
368,11,434,414,290,1869,997,45
364,10,177,1357,291,29,2007,44
359,9,658,7,292,36,98,550
71,8,911,8,293,101,461,106
358,7,150,3,1054,102,445,440
195,6,424,1273,216,124,294,61
357,5,196,1350,201,133,2105,125
356,4,191,1,1453,151,559,80
70,3,189,4,896,153,543,176
369,2,912,30,150,165,1833,126
3,2,185,85,697,169,1495,124
325,3,864,35,113,184,328,101
324,5,915,25,128,197,1902,97
150,343,835,4,97,198,1622,640
276,342,916,165,102,210,836,639
167,341,919,976,104,216,2187,630
10,340,181,1057,628,222,2202,631
282,339,119,687,173,241,833,135
19,12,170,696,1073,244,1891,50
57,11,685,1,102,267,1763,155
28,10,690,2,1080,272,1950,269
261,9,137,787,1083,288,1697,775
77,8,931,140,87,307,2174,828
260,7,730,1003,108,308,704,353
37,6,167,1030,1072,321,1892,765
365,5,162,77,1075,448,172,98
360,4,155,63,1077,694,188,851
359,3,147,155,1078,739,354,882
358,1,144,80,899,745,1874,238
197,343,257,34,231,1030,447,912
357,340,106,4,86,1033,1115,565
1,344,602,9,85,1034,217,830
398,341,669,1,84,1190,404,591
340,1,674,12,176,1191,819,460
109,346,126,3,83,1192,52,70
110,345,599,13,1007,1249,963,53
111,344,19,5,72,1287,329,235
336,343,116,8,1013,1289,833,163
112,342,1243,65,68,1311,991,878
241,15,733,51,242,1312,1007,141
335,14,166,143,63,1313,1173,222
332,13,61,68,61,1314,1055,344
331,12,49,46,98,1315,372,714
234,11,109,15,78,1343,871,827
233,10,113,1,241,1344,144,386
245,9,21,17,318,1345,490,385
366,8,138,20,315,1349,14,986
361,7,702,64,62,1350,1135,722
360,6,103,50,127,1373,1151,957
359,4,97,142,136,1374,1317,635
358,3,94,67,280,1428,911,29
553,360,243,342,59,1468,567,31
356,347,617,336,334,1825,720,259
336,343,40,47,34,1827,516,72
332,313,52,18,260,1828,634,753
7,9,878,21,211,1834,130,277
8,10,241,3,94,1835,507,3
280,11,776,252,350,1839,941,169
17,17,1248,51,269,1840,466,981
331,143,3,9,279,1841,403,159
18,372,88,249,2,1842,1448,980
9,371,230,48,977,1861,41,179
269,348,181,6,1231,13,104,173
384,344,1120,3,1045,14,762,19
98,343,482,90,299,20,853,52
212,314,8,402,423,31,473,262
211,304,460,110,934,33,347,4
173,303,676,1,103,37,1545,165
367,300,461,2,99,45,175,18
362,1,957,12,97,63,1470,28
361,2,78,89,96,66,692,429
360,3,71,403,906,73,1072,69
359,4,142,109,975,75,1198,182
158,376,186,3,898,80,1720,218
7,349,21,11,927,82,75,217
376,345,72,92,1174,93,1028,121
277,344,78,400,959,98,648,82
264,305,132,112,92,99,522,280
1,304,134,1,1036,109,746,134
84,301,151,2,438,114,213,167
85,1,136,81,974,126,1049,381
151,2,96,1843,134,128,17,54
372,350,98,6,288,165,251,112
146,346,102,18,287,185,284,951
278,345,112,1088,286,198,911,383
83,306,359,4,285,212,259,32
84,305,723,1,20,214,1063,975
152,302,40,545,1014,229,906,71
373,1,1252,2,236,246,1416,62
369,351,1101,21,233,247,612,242
364,347,859,17,37,263,279,713
295,346,856,34,230,349,387,208
294,307,1253,35,38,415,568,15
363,306,496,7,228,423,1418,940
362,303,270,5,316,443,1186,267
361,379,1254,561,333,603,442,23
147,352,984,146,327,786,275,46
279,348,986,1,313,864,2092,58
400,347,1186,14,322,866,710,742
401,308,35,13,311,867,530,357
374,307,860,2,309,868,907,281
402,306,1255,12,320,898,1915,876
362,305,23,15,307,901,108,230
296,304,31,17,215,940,1120,470
295,295,222,18,217,941,685,740
362,294,10,11,780,964,837,990
58,293,37,7,218,1002,1546,671
148,292,502,21,221,1004,1287,193
280,70,507,1516,224,1310,1837,721
276,3,515,360,296,1311,582,795
13,2,302,2,200,1312,431,985
63,1,634,690,170,1313,330,928
279,1,304,211,74,1314,955,134
116,382,64,199,967,1453,13,231
73,380,107,13,75,1454,1382,340
267,377,100,12,969,1573,1562,665
216,370,105,1,452,1574,1185,918
215,354,110,11,84,1575,177,580
375,348,223,14,86,1576,2200,107
246,343,226,2,87,1804,1352,659
245,330,228,32,972,1805,58,661
244,329,642,77,451,1859,2097,841
243,328,345,17,88,9,595,421
341,327,243,29,281,10,385,10
338,317,120,18,91,17,1970,874
241,305,4,1,976,43,180,49
252,296,1,12,279,51,197,983
251,295,139,2,273,62,1205,78
242,294,346,1,278,64,818,36
